Quarter,BrooklynApartment1,BrooklynApartment2,BrooklynApartment3,BrooklynApartment4,BrooklynApartmentBedrooms Total,BrooklynFlat1,BrooklynFlat2,BrooklynFlat3,BrooklynFlat4,BrooklynFlat5+,BrooklynFlatBedrooms Total,BrooklynHouse1,BrooklynHouse2,BrooklynHouse3,BrooklynHouse4,BrooklynHouse5+,BrooklynHouseBedrooms Total,BrooklynProperty Type Total1,BrooklynProperty Type Total2,BrooklynProperty Type Total3,BrooklynProperty Type Total4,BrooklynProperty Type Total5+,BrooklynRoom1,BrooklynRoom3,BrooklynRoom4,BrooklynRoom5+,BrooklynRoomBedrooms Total,HataitaiApartment1,HataitaiApartment2,HataitaiApartment3,HataitaiApartment4,HataitaiApartmentBedrooms Total,HataitaiFlat1,HataitaiFlat2,HataitaiFlat3,HataitaiFlat4,HataitaiFlat5+,HataitaiFlatBedrooms Total,HataitaiHouse1,HataitaiHouse2,HataitaiHouse3,HataitaiHouse4,HataitaiHouse5+,HataitaiHouseBedrooms Total,HataitaiProperty Type Total1,HataitaiProperty Type Total2,HataitaiProperty Type Total3,HataitaiProperty Type Total4,HataitaiProperty Type Total5+,HataitaiRoom1,HataitaiRoom2,HataitaiRoom3,HataitaiRoom4,HataitaiRoomBedrooms Total,Island Bay/MelroseApartment1,Island Bay/MelroseApartment2,Island Bay/MelroseApartment3,Island Bay/MelroseApartment4,Island Bay/MelroseApartment5+,Island Bay/MelroseApartmentBedrooms Total,Island Bay/MelroseFlat1,Island Bay/MelroseFlat2,Island Bay/MelroseFlat3,Island Bay/MelroseFlat4,Island Bay/MelroseFlat5+,Island Bay/MelroseFlatBedrooms Total,Island Bay/MelroseHouse1,Island Bay/MelroseHouse2,Island Bay/MelroseHouse3,Island Bay/MelroseHouse4,Island Bay/MelroseHouse5+,Island Bay/MelroseHouseBedrooms Total,Island Bay/MelroseProperty Type Total1,Island Bay/MelroseProperty Type Total2,Island Bay/MelroseProperty Type Total3,Island Bay/MelroseProperty Type Total4,Island Bay/MelroseProperty Type Total5+,Island Bay/MelroseRoom1,Island Bay/MelroseRoom2,Island Bay/MelroseRoom3,Island Bay/MelroseRoom5+,Island Bay/MelroseRoomBedrooms Total,Johnsonville/NewlandsApartment1,Johnsonville/NewlandsApartment2,Johnsonville/NewlandsApartment3,Johnsonville/NewlandsApartmentBedrooms Total,Johnsonville/NewlandsFlat1,Johnsonville/NewlandsFlat2,Johnsonville/NewlandsFlat3,Johnsonville/NewlandsFlat4,Johnsonville/NewlandsFlat5+,Johnsonville/NewlandsFlatBedrooms Total,Johnsonville/NewlandsHouse1,Johnsonville/NewlandsHouse2,Johnsonville/NewlandsHouse3,Johnsonville/NewlandsHouse4,Johnsonville/NewlandsHouse5+,Johnsonville/NewlandsHouseBedrooms Total,Johnsonville/NewlandsProperty Type Total1,Johnsonville/NewlandsProperty Type Total2,Johnsonville/NewlandsProperty Type Total3,Johnsonville/NewlandsProperty Type Total4,Johnsonville/NewlandsProperty Type Total5+,Johnsonville/NewlandsRoom1,Johnsonville/NewlandsRoom2,Johnsonville/NewlandsRoom3,Johnsonville/NewlandsRoom4,Johnsonville/NewlandsRoom5+,Johnsonville/NewlandsRoomBedrooms Total,KaroriApartment1,KaroriApartment2,KaroriApartment3,KaroriApartment4,KaroriApartmentBedrooms Total,KaroriFlat1,KaroriFlat2,KaroriFlat3,KaroriFlat4,KaroriFlat5+,KaroriFlatBedrooms Total,KaroriHouse1,KaroriHouse2,KaroriHouse3,KaroriHouse4,KaroriHouse5+,KaroriHouseBedrooms Total,KaroriProperty Type Total1,KaroriProperty Type Total2,KaroriProperty Type Total3,KaroriProperty Type Total4,KaroriProperty Type Total5+,KaroriRoom1,KaroriRoom3,KaroriRoom4,KaroriRoom5+,KaroriRoomBedrooms Total,Karori South/MakaraApartment1,Karori South/MakaraApartment2,Karori South/MakaraApartment3,Karori South/MakaraApartment5+,Karori South/MakaraApartmentBedrooms Total,Karori South/MakaraFlat1,Karori South/MakaraFlat2,Karori South/MakaraFlat3,Karori South/MakaraFlat4,Karori South/MakaraFlat5+,Karori South/MakaraFlatBedrooms Total,Karori South/MakaraHouse1,Karori South/MakaraHouse2,Karori South/MakaraHouse3,Karori South/MakaraHouse4,Karori South/MakaraHouse5+,Karori South/MakaraHouseBedrooms Total,Karori South/MakaraProperty Type Total1,Karori South/MakaraProperty Type Total2,Karori South/MakaraProperty Type Total3,Karori South/MakaraProperty Type Total4,Karori South/MakaraProperty Type Total5+,Karori South/MakaraRoom1,Karori South/MakaraRoom2,Karori South/MakaraRoom4,Karori South/MakaraRoom5+,Karori South/MakaraRoomBedrooms Total,Kelburn/Aro ValleyApartment1,Kelburn/Aro ValleyApartment2,Kelburn/Aro ValleyApartment3,Kelburn/Aro ValleyApartment4,Kelburn/Aro ValleyApartmentBedrooms Total,Kelburn/Aro ValleyFlat1,Kelburn/Aro ValleyFlat2,Kelburn/Aro ValleyFlat3,Kelburn/Aro ValleyFlat4,Kelburn/Aro ValleyFlat5+,Kelburn/Aro ValleyFlatBedrooms Total,Kelburn/Aro ValleyHouse1,Kelburn/Aro ValleyHouse2,Kelburn/Aro ValleyHouse3,Kelburn/Aro ValleyHouse4,Kelburn/Aro ValleyHouse5+,Kelburn/Aro ValleyHouseBedrooms Total,Kelburn/Aro ValleyProperty Type Total1,Kelburn/Aro ValleyProperty Type Total2,Kelburn/Aro ValleyProperty Type Total3,Kelburn/Aro ValleyProperty Type Total4,Kelburn/Aro ValleyProperty Type Total5+,Kelburn/Aro ValleyRoom1,Kelburn/Aro ValleyRoom2,Kelburn/Aro ValleyRoom3,Kelburn/Aro ValleyRoom4,Kelburn/Aro ValleyRoom5+,Kelburn/Aro ValleyRoomBedrooms Total,KhandallahApartment1,KhandallahApartment2,KhandallahApartment3,KhandallahApartment4,KhandallahApartmentBedrooms Total,KhandallahFlat1,KhandallahFlat2,KhandallahFlat3,KhandallahFlat4,KhandallahFlatBedrooms Total,KhandallahHouse1,KhandallahHouse2,KhandallahHouse3,KhandallahHouse4,KhandallahHouse5+,KhandallahHouseBedrooms Total,KhandallahProperty Type Total1,KhandallahProperty Type Total2,KhandallahProperty Type Total3,KhandallahProperty Type Total4,KhandallahProperty Type Total5+,KhandallahRoom1,KhandallahRoom2,KhandallahRoom3,KhandallahRoom4,KhandallahRoomBedrooms Total,Kilbirnie/Lyall BayApartment1,Kilbirnie/Lyall BayApartment2,Kilbirnie/Lyall BayApartment3,Kilbirnie/Lyall BayApartment4,Kilbirnie/Lyall BayApartmentBedrooms Total,Kilbirnie/Lyall BayFlat1,Kilbirnie/Lyall BayFlat2,Kilbirnie/Lyall BayFlat3,Kilbirnie/Lyall BayFlat4,Kilbirnie/Lyall BayFlat5+,Kilbirnie/Lyall BayFlatBedrooms Total,Kilbirnie/Lyall BayHouse1,Kilbirnie/Lyall BayHouse2,Kilbirnie/Lyall BayHouse3,Kilbirnie/Lyall BayHouse4,Kilbirnie/Lyall BayHouse5+,Kilbirnie/Lyall BayHouseBedrooms Total,Kilbirnie/Lyall BayProperty Type Total1,Kilbirnie/Lyall BayProperty Type Total2,Kilbirnie/Lyall BayProperty Type Total3,Kilbirnie/Lyall BayProperty Type Total4,Kilbirnie/Lyall BayProperty Type Total5+,Kilbirnie/Lyall BayRoom1,Kilbirnie/Lyall BayRoom3,Kilbirnie/Lyall BayRoom4,Kilbirnie/Lyall BayRoom5+,Kilbirnie/Lyall BayRoomBedrooms Total,Kingston/Happy ValleyApartment1,Kingston/Happy ValleyApartment2,Kingston/Happy ValleyApartment3,Kingston/Happy ValleyApartmentBedrooms Total,Kingston/Happy ValleyFlat1,Kingston/Happy ValleyFlat2,Kingston/Happy ValleyFlat3,Kingston/Happy ValleyFlat4,Kingston/Happy ValleyFlat5+,Kingston/Happy ValleyFlatBedrooms Total,Kingston/Happy ValleyHouse1,Kingston/Happy ValleyHouse2,Kingston/Happy ValleyHouse3,Kingston/Happy ValleyHouse4,Kingston/Happy ValleyHouse5+,Kingston/Happy ValleyHouseBedrooms Total,Kingston/Happy ValleyProperty Type Total1,Kingston/Happy ValleyProperty Type Total2,Kingston/Happy ValleyProperty Type Total3,Kingston/Happy ValleyProperty Type Total4,Kingston/Happy ValleyProperty Type Total5+,Kingston/Happy ValleyRoom1,Kingston/Happy ValleyRoom2,Kingston/Happy ValleyRoom3,Kingston/Happy ValleyRoom4,Kingston/Happy ValleyRoom5+,Kingston/Happy ValleyRoomBedrooms Total,LambtonApartment1,LambtonApartment2,LambtonApartment3,LambtonApartment4,LambtonApartment5+,LambtonApartmentBedrooms Total,LambtonFlat1,LambtonFlat2,LambtonFlat3,LambtonFlat4,LambtonFlat5+,LambtonFlatBedrooms Total,LambtonHouse1,LambtonHouse2,LambtonHouse3,LambtonHouse4,LambtonHouse5+,LambtonHouseBedrooms Total,LambtonProperty Type Total1,LambtonProperty Type Total2,LambtonProperty Type Total3,LambtonProperty Type Total4,LambtonProperty Type Total5+,LambtonRoom1,LambtonRoom2,LambtonRoom3,LambtonRoom4,LambtonRoom5+,LambtonRoomBedrooms Total,Miramar/StrathmoreApartment1,Miramar/StrathmoreApartment2,Miramar/StrathmoreApartment3,Miramar/StrathmoreApartmentBedrooms Total,Miramar/StrathmoreFlat1,Miramar/StrathmoreFlat2,Miramar/StrathmoreFlat3,Miramar/StrathmoreFlat4,Miramar/StrathmoreFlat5+,Miramar/StrathmoreFlatBedrooms Total,Miramar/StrathmoreHouse1,Miramar/StrathmoreHouse2,Miramar/StrathmoreHouse3,Miramar/StrathmoreHouse4,Miramar/StrathmoreHouse5+,Miramar/StrathmoreHouseBedrooms Total,Miramar/StrathmoreProperty Type Total1,Miramar/StrathmoreProperty Type Total2,Miramar/StrathmoreProperty Type Total3,Miramar/StrathmoreProperty Type Total4,Miramar/StrathmoreProperty Type Total5+,Miramar/StrathmoreRoom1,Miramar/StrathmoreRoomBedrooms Total,Mt CookApartment1,Mt CookApartment2,Mt CookApartment3,Mt CookApartment4,Mt CookApartment5+,Mt CookApartmentBedrooms Total,Mt CookFlat1,Mt CookFlat2,Mt CookFlat3,Mt CookFlat4,Mt CookFlat5+,Mt CookFlatBedrooms Total,Mt CookHouse1,Mt CookHouse2,Mt CookHouse3,Mt CookHouse4,Mt CookHouse5+,Mt CookHouseBedrooms Total,Mt CookProperty Type Total1,Mt CookProperty Type Total2,Mt CookProperty Type Total3,Mt CookProperty Type Total4,Mt CookProperty Type Total5+,Mt CookRoom1,Mt CookRoom2,Mt CookRoom3,Mt CookRoom4,Mt CookRoom5+,Mt CookRoomBedrooms Total,Mt Victoria/RoseneathApartment1,Mt Victoria/RoseneathApartment2,Mt Victoria/RoseneathApartment3,Mt Victoria/RoseneathApartment4,Mt Victoria/RoseneathApartment5+,Mt Victoria/RoseneathApartmentBedrooms Total,Mt Victoria/RoseneathFlat1,Mt Victoria/RoseneathFlat2,Mt Victoria/RoseneathFlat3,Mt Victoria/RoseneathFlat4,Mt Victoria/RoseneathFlat5+,Mt Victoria/RoseneathFlatBedrooms Total,Mt Victoria/RoseneathHouse1,Mt Victoria/RoseneathHouse2,Mt Victoria/RoseneathHouse3,Mt Victoria/RoseneathHouse4,Mt Victoria/RoseneathHouse5+,Mt Victoria/RoseneathHouseBedrooms Total,Mt Victoria/RoseneathProperty Type Total1,Mt Victoria/RoseneathProperty Type Total2,Mt Victoria/RoseneathProperty Type Total3,Mt Victoria/RoseneathProperty Type Total4,Mt Victoria/RoseneathProperty Type Total5+,Mt Victoria/RoseneathRoom1,Mt Victoria/RoseneathRoom2,Mt Victoria/RoseneathRoom3,Mt Victoria/RoseneathRoom4,Mt Victoria/RoseneathRoom5+,Mt Victoria/RoseneathRoomBedrooms Total,Ngaio/Kaiwharawhara/WiltonApartment1,Ngaio/Kaiwharawhara/WiltonApartment2,Ngaio/Kaiwharawhara/WiltonApartment3,Ngaio/Kaiwharawhara/WiltonApartment4,Ngaio/Kaiwharawhara/WiltonApartmentBedrooms Total,Ngaio/Kaiwharawhara/WiltonFlat1,Ngaio/Kaiwharawhara/WiltonFlat2,Ngaio/Kaiwharawhara/WiltonFlat3,Ngaio/Kaiwharawhara/WiltonFlat4,Ngaio/Kaiwharawhara/WiltonFlatBedrooms Total,Ngaio/Kaiwharawhara/WiltonHouse1,Ngaio/Kaiwharawhara/WiltonHouse2,Ngaio/Kaiwharawhara/WiltonHouse3,Ngaio/Kaiwharawhara/WiltonHouse4,Ngaio/Kaiwharawhara/WiltonHouse5+,Ngaio/Kaiwharawhara/WiltonHouseBedrooms Total,Ngaio/Kaiwharawhara/WiltonProperty Type Total1,Ngaio/Kaiwharawhara/WiltonProperty Type Total2,Ngaio/Kaiwharawhara/WiltonProperty Type Total3,Ngaio/Kaiwharawhara/WiltonProperty Type Total4,Ngaio/Kaiwharawhara/WiltonProperty Type Total5+,Ngaio/Kaiwharawhara/WiltonRoom1,Ngaio/Kaiwharawhara/WiltonRoom2,Ngaio/Kaiwharawhara/WiltonRoom3,Ngaio/Kaiwharawhara/WiltonRoom4,Ngaio/Kaiwharawhara/WiltonRoom5+,Ngaio/Kaiwharawhara/WiltonRoomBedrooms Total,NorthlandApartment1,NorthlandApartment2,NorthlandApartment3,NorthlandApartment4,NorthlandApartmentBedrooms Total,NorthlandFlat1,NorthlandFlat2,NorthlandFlat3,NorthlandFlat4,NorthlandFlat5+,NorthlandFlatBedrooms Total,NorthlandHouse1,NorthlandHouse2,NorthlandHouse3,NorthlandHouse4,NorthlandHouse5+,NorthlandHouseBedrooms Total,NorthlandProperty Type Total1,NorthlandProperty Type Total2,NorthlandProperty Type Total3,NorthlandProperty Type Total4,NorthlandProperty Type Total5+,NorthlandRoom1,NorthlandRoomBedrooms Total,Oriental Bay/SeatounApartment1,Oriental Bay/SeatounApartment2,Oriental Bay/SeatounApartment3,Oriental Bay/SeatounApartment4,Oriental Bay/SeatounApartmentBedrooms Total,Oriental Bay/SeatounFlat1,Oriental Bay/SeatounFlat2,Oriental Bay/SeatounFlat3,Oriental Bay/SeatounFlat4,Oriental Bay/SeatounFlat5+,Oriental Bay/SeatounFlatBedrooms Total,Oriental Bay/SeatounHouse1,Oriental Bay/SeatounHouse2,Oriental Bay/SeatounHouse3,Oriental Bay/SeatounHouse4,Oriental Bay/SeatounHouse5+,Oriental Bay/SeatounHouseBedrooms Total,Oriental Bay/SeatounProperty Type Total1,Oriental Bay/SeatounProperty Type Total2,Oriental Bay/SeatounProperty Type Total3,Oriental Bay/SeatounProperty Type Total4,Oriental Bay/SeatounProperty Type Total5+,Oriental Bay/SeatounRoom1,Oriental Bay/SeatounRoomBedrooms Total,TA TotalApartment1,TA TotalApartment2,TA TotalApartment3,TA TotalApartment4,TA TotalApartment5+,TA TotalApartmentBedrooms Total,TA TotalFlat1,TA TotalFlat2,TA TotalFlat3,TA TotalFlat4,TA TotalFlat5+,TA TotalFlatBedrooms Total,TA TotalHouse1,TA TotalHouse2,TA TotalHouse3,TA TotalHouse4,TA TotalHouse5+,TA TotalHouseBedrooms Total,TA TotalProperty Type Total1,TA TotalProperty Type Total2,TA TotalProperty Type Total3,TA TotalProperty Type Total4,TA TotalProperty Type Total5+,TA TotalProperty Type TotalBedrooms Total,TA TotalRoom1,TA TotalRoom2,TA TotalRoom3,TA TotalRoom4,TA TotalRoom5+,TA TotalRoomBedrooms Total,Tawa/Grenada NorthApartment1,Tawa/Grenada NorthApartment2,Tawa/Grenada NorthApartment3,Tawa/Grenada NorthApartment5+,Tawa/Grenada NorthApartmentBedrooms Total,Tawa/Grenada NorthFlat1,Tawa/Grenada NorthFlat2,Tawa/Grenada NorthFlat3,Tawa/Grenada NorthFlat4,Tawa/Grenada NorthFlat5+,Tawa/Grenada NorthFlatBedrooms Total,Tawa/Grenada NorthHouse1,Tawa/Grenada NorthHouse2,Tawa/Grenada NorthHouse3,Tawa/Grenada NorthHouse4,Tawa/Grenada NorthHouse5+,Tawa/Grenada NorthHouseBedrooms Total,Tawa/Grenada NorthProperty Type Total1,Tawa/Grenada NorthProperty Type Total2,Tawa/Grenada NorthProperty Type Total3,Tawa/Grenada NorthProperty Type Total4,Tawa/Grenada NorthProperty Type Total5+,Tawa/Grenada NorthRoom1,Tawa/Grenada NorthRoom2,Tawa/Grenada NorthRoom3,Tawa/Grenada NorthRoom4,Tawa/Grenada NorthRoom5+,Tawa/Grenada NorthRoomBedrooms Total,Te AroApartment1,Te AroApartment2,Te AroApartment3,Te AroApartment4,Te AroApartment5+,Te AroApartmentBedrooms Total,Te AroFlat1,Te AroFlat2,Te AroFlat3,Te AroFlat4,Te AroFlat5+,Te AroFlatBedrooms Total,Te AroHouse1,Te AroHouse2,Te AroHouse3,Te AroHouse4,Te AroHouse5+,Te AroHouseBedrooms Total,Te AroProperty Type Total1,Te AroProperty Type Total2,Te AroProperty Type Total3,Te AroProperty Type Total4,Te AroProperty Type Total5+,Te AroRoom1,Te AroRoom2,Te AroRoom3,Te AroRoom4,Te AroRoom5+,Te AroRoomBedrooms Total,Vogeltown/Berhampore/NewtownApartment1,Vogeltown/Berhampore/NewtownApartment2,Vogeltown/Berhampore/NewtownApartment3,Vogeltown/Berhampore/NewtownApartment4,Vogeltown/Berhampore/NewtownApartment5+,Vogeltown/Berhampore/NewtownApartmentBedrooms Total,Vogeltown/Berhampore/NewtownFlat1,Vogeltown/Berhampore/NewtownFlat2,Vogeltown/Berhampore/NewtownFlat3,Vogeltown/Berhampore/NewtownFlat4,Vogeltown/Berhampore/NewtownFlat5+,Vogeltown/Berhampore/NewtownFlatBedrooms Total,Vogeltown/Berhampore/NewtownHouse1,Vogeltown/Berhampore/NewtownHouse2,Vogeltown/Berhampore/NewtownHouse3,Vogeltown/Berhampore/NewtownHouse4,Vogeltown/Berhampore/NewtownHouse5+,Vogeltown/Berhampore/NewtownHouseBedrooms Total,Vogeltown/Berhampore/NewtownProperty Type Total1,Vogeltown/Berhampore/NewtownProperty Type Total2,Vogeltown/Berhampore/NewtownProperty Type Total3,Vogeltown/Berhampore/NewtownProperty Type Total4,Vogeltown/Berhampore/NewtownProperty Type Total5+,Vogeltown/Berhampore/NewtownRoom1,Vogeltown/Berhampore/NewtownRoom2,Vogeltown/Berhampore/NewtownRoom3,Vogeltown/Berhampore/NewtownRoom4,Vogeltown/Berhampore/NewtownRoom5+,Vogeltown/Berhampore/NewtownRoomBedrooms Total,Wadestown/ThordonApartment1,Wadestown/ThordonApartment2,Wadestown/ThordonApartment3,Wadestown/ThordonApartment4,Wadestown/ThordonApartment5+,Wadestown/ThordonApartmentBedrooms Total,Wadestown/ThordonFlat1,Wadestown/ThordonFlat2,Wadestown/ThordonFlat3,Wadestown/ThordonFlat4,Wadestown/ThordonFlat5+,Wadestown/ThordonFlatBedrooms Total,Wadestown/ThordonHouse1,Wadestown/ThordonHouse2,Wadestown/ThordonHouse3,Wadestown/ThordonHouse4,Wadestown/ThordonHouse5+,Wadestown/ThordonHouseBedrooms Total,Wadestown/ThordonProperty Type Total1,Wadestown/ThordonProperty Type Total2,Wadestown/ThordonProperty Type Total3,Wadestown/ThordonProperty Type Total4,Wadestown/ThordonProperty Type Total5+,Wadestown/ThordonRoom1,Wadestown/ThordonRoom2,Wadestown/ThordonRoom3,Wadestown/ThordonRoom4,Wadestown/ThordonRoom5+,Wadestown/ThordonRoomBedrooms Total
1993 Q1,NA,NA,NA,NA,NA,148.13,168.57,NA,NA,NA,180.56,NA,186.43,230.83,275.83,NA,218.6,138.18,174.52,246.11,275.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.55,166.33,NA,NA,NA,156.57,NA,186.92,236.88,262,NA,202.1,129.54,172.56,233.18,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.73,155.79,NA,NA,NA,147.68,NA,198.75,210.67,232.14,NA,208.14,137.73,168.52,202.22,223.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.92,157.96,200,NA,NA,153.15,NA,194.81,206.49,219.17,NA,202.18,122.67,176.04,205.93,219.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,152.08,NA,NA,NA,154.17,150.83,209.17,244.05,336.25,NA,264.13,145,180.63,240.23,329.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.33,NA,NA,NA,151.65,NA,166.25,209.12,318,NA,221.61,NA,157.9,207.11,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.42,171.96,197.14,263.33,NA,179.53,155,210,215,300,NA,236.15,154.46,184,206.38,287.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.17,NA,240.56,261.67,340,NA,285.24,NA,225.83,261.67,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,159.5,NA,NA,NA,143.61,NA,216,212.5,NA,NA,201.25,108.13,178.33,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.83,136.67,NA,NA,NA,136,NA,NA,245,NA,NA,229.06,109.29,147.78,231.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.38,170.71,NA,NA,NA,177.5,NA,NA,NA,NA,NA,217.08,152.11,189.2,177.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.33,170.5,NA,NA,NA,154.32,NA,159.71,243.89,350.71,NA,223.44,133.93,164.17,230.23,320.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.45,185.91,188.75,NA,NA,169.53,142.86,220,215.83,NA,NA,199.76,135.28,196.56,200.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.06,190.74,210,NA,NA,165.96,NA,223.89,NA,NA,NA,285.24,141.35,196.07,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,159.33,NA,NA,154.84,NA,163.17,231.54,264.44,NA,217.64,120.13,160.43,229,264.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,164.05,NA,NA,NA,146.21,NA,173.57,280,NA,NA,250.79,136.36,167.97,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.5,NA,NA,NA,257.19,NA,NA,422,NA,NA,300.91,160,237.92,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.06,172.37,203.63,252,360.25,166.15,142.34,197.06,232.72,293.41,353.27,228.67,136.52,180.83,226.97,286.08,352.77,197.42,NA,NA,NA,NA,NA,208.13,NA,NA,NA,NA,NA,NA,157.35,NA,NA,NA,147.53,NA,180.1,225.75,NA,NA,215.57,NA,164.24,206.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,NA,NA,229.2,NA,NA,NA,NA,NA,202.2,NA,196.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.48,158.15,181.82,NA,NA,159.56,118.13,169.25,218.75,208.13,NA,196.36,120.44,162.87,209.3,211,290.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.33,214.81,272,NA,NA,193.18,159.17,276.25,284.21,423.57,NA,285.85,142.96,233.72,281.67,374.09,NA,NA,NA,NA,NA,NA,NA
1993 Q2,NA,NA,NA,NA,NA,137.5,170,192.5,NA,NA,168.64,NA,NA,264.44,NA,285,239.4,150.42,172.73,235.67,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.06,170.19,NA,NA,NA,161.88,150,210,242.11,272,NA,217.6,138.91,185.93,242.39,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.07,151.79,209,NA,NA,153.18,NA,155,230,NA,NA,203.96,131.53,152.95,223.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.57,153.54,NA,NA,NA,147.76,NA,172.05,204.57,223.33,NA,198.85,121.65,160,203.6,223.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,180.71,226.67,NA,NA,192.86,NA,192.5,265.32,298.57,NA,254.31,139.29,187,256.63,298.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,NA,NA,NA,NA,133.13,NA,157.78,234.12,285,NA,212.58,125.71,157.27,234.12,248.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.78,188.2,175,NA,NA,165.29,135,216,264.67,344.17,NA,256.15,133.26,196.14,233.48,344.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,178,NA,NA,164.55,NA,210,300,325.63,NA,296.88,136.67,194,296,325.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.33,NA,NA,NA,145,NA,173,228.5,NA,NA,215,NA,162.65,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.67,NA,NA,NA,144.71,NA,NA,210,NA,NA,198.64,NA,157.14,210.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.69,187.5,184,NA,NA,203.69,NA,NA,NA,NA,NA,288.5,199.17,206.39,186.67,328.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.5,165.36,NA,NA,NA,148.57,NA,171.43,222.43,256,NA,218.05,112.5,167.38,214.63,263.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.75,176.36,192,NA,NA,168.46,NA,187,256.67,NA,NA,232.33,126.67,179.71,227.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.1,201.75,227.4,NA,NA,180.01,NA,230,284.38,237.78,NA,241.72,125.07,205.95,244.93,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.2,169.77,NA,NA,159.64,NA,175.07,229.05,322.67,NA,238,116.69,171.92,228.88,322.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.58,NA,NA,NA,165,NA,145,220.71,NA,NA,193.75,125,158.82,205.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.29,303.33,NA,NA,NA,266.67,NA,NA,NA,NA,NA,328.68,188.89,300.33,NA,NA,433.33,NA,NA,NA,NA,NA,NA,NA,NA,134.59,181.62,203.12,217.92,NA,169.07,145,191.67,239.38,278.09,351.74,232.26,136.17,184.84,232.58,272.62,357.06,200.85,NA,NA,NA,NA,NA,248,NA,NA,NA,NA,NA,124,161.82,NA,NA,NA,154.33,NA,180.83,201.46,271,NA,220.38,124,168.53,197.88,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,NA,NA,NA,350,NA,NA,NA,NA,NA,NA,NA,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.34,152.97,185.63,NA,NA,139.88,NA,173.08,218.16,NA,NA,207.29,121.02,158.78,208.52,215.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.17,211.57,NA,NA,NA,192.27,NA,232.81,334.55,NA,NA,280.11,172.27,220.76,326.88,NA,NA,NA,NA,NA,NA,NA,NA
